公告,#genre#
下饭神剧,https://live.metshop.top/douyu/276200
古装神剧,https://live.metshop.top/douyu/338759
晚湾影视,https://live.metshop.top/douyu/9461178
酒染影视,https://live.metshop.top/douyu/7550220
芊珏影视,https://live.metshop.top/douyu/8814650
热门港剧,https://live.metshop.top/douyu/5522351
盗墓剧集,https://live.metshop.top/douyu/9292503
金庸武侠,https://live.metshop.top/douyu/7644931
国产剧集,https://live.metshop.top/douyu/8157860
国产剧场,https://live.metshop.top/douyu/308752
爱情公寓,https://live.metshop.top/douyu/2838296
经典剧集,https://live.metshop.top/douyu/6863367
李卫当官,https://live.metshop.top/douyu/7473576

明星电影轮播,#genre#
成龙,http://zby.xjqxz.top/cldy/live.m3u8
周星驰,http://zby.xjqxz.top/live12/live.m3u8
李连杰,http://zby.xjqxz.top/lljdy/live.m3u8
星爷,http://111.67.193.2:35455/huya/11342412
英叔,http://111.67.193.2:35455/huya/11342421
发哥,http://111.67.193.2:35455/huya/11342387
成龙,http://111.67.193.2:35455/huya/11342386
王晶,http://111.67.193.2:35455/huya/11602058
沈腾,http://111.67.193.2:35455/huya/11601968
黄渤,http://111.67.193.2:35455/huya/11352876
强森,http://111.67.193.2:35455/huya/21059581
漫威,http://111.67.193.2:35455/huya/116302034
宇宙,http://111.67.193.2:35455/huya/11342428
怪兽,http://111.67.193.2:35455/huya/21059577
武侠,http://111.67.193.2:35455/huya/11342427
警匪,http://111.67.193.2:35455/huya/11352886
罪犯,http://111.67.193.2:35455/huya/11352962
枪战,http://111.67.193.2:35455/huya/21059579

咪咕黑莓(IPv6),#genre#
CHC影迷电影,http://cg14.hunancatv.cn:9090/live/CHCGQ_8000.m3u8?deviceid=866265039837531&sid=Yp6brv0MWYukAl4oJr9yrw%3D%3D&nonce=Ri1TgJg9dlAK&acl=0111&hlsSessionID=11082234455604315487&srchost=172.16.22.158:8060&gid=QTVto%2BZu6pkkcNYy4OxcMg%3D%3D&ZJYD
CHC影迷电影,http://cg14.hunancatv.cn:9090/live/CHCGQ_8000.m3u8?deviceid=866265039837531&sid=Yp6brv0MWYukAl4oJr9yrw%3D%3D&nonce=Ri1TgJg9dlAK&acl=0111&hlsSessionID=11082234455604315487&srchost=172.16.22.158:8060&gid=QTVto%2BZu6pkkcNYy4OxcMg%3D%3D
CHC动作电影,http://cg0.hunancatv.cn:9090/live/CHCDZDY_8000.m3u8?deviceid=866265039837531&sid=Yp6brv0MWYukAl4oJr9yrw%3D%3D&nonce=Ri1TgJg9dlAK&acl=0111&hlsSessionID=11082234455604316076&srchost=172.16.22.158:8060&gid=ZF3q5L%2FmYWch1qWqTIPAjw%3D%3D
CHC家庭影院,http://cg11.hunancatv.cn:9090/live/CHCJTYY_8000.m3u8?deviceid=866265039837531&sid=Yp6brv0MWYukAl4oJr9yrw%3D%3D&nonce=Ri1TgJg9dlAK&acl=0111&hlsSessionID=11082234455604316833&srchost=172.16.22.158:8060&gid=c%2BNqgq8pR1ZQ7ZzcmkS8%2BQ%3D%3D
黑莓动画,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225662/index.m3u8
哈哈炫动,http://[2409:8087:1a0b:df::4001]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225657/index.m3u8
黑莓电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225743/index.m3u8
精彩竞技,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226124/index.m3u8
精彩竞技,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226472/index.m3u8
精彩篮球,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226147/index.m3u8
精彩篮球,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226469/index.m3u8
精彩青少,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226508/index.m3u8
咪咕视频,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226398/index.m3u8
精彩篮球,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226469/index.m3u8
精品体育,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225674/index.m3u8
拳击

斗罗大陆轮播,#genre#
斗罗大陆,http://159.75.85.63:35455/huya/11352906?cdn=hscdn
斗罗大陆,http://159.75.85.63:35455/huya/11352906?cdn=hwcdn

斗破苍穹轮播,#genre#

斗破苍穹玄幻剧,http://jiaojirentv.top/2020/yy.php?id=1356051105
斗破苍穹玄幻剧,https://lunbo.freetv.top/yy/1356051105
斗破苍穹玄幻剧,https://live.metshop.top/yy/1356051105

动画轮播,#genre#
卡酷动画,http://[2409:8087:1a0b:df::4020]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225654/index.m3u8
金鹰卡通,http://[2409:8087:1a0b:df::4008]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225653/index.m3u8
黑莓动画,http://[2409:8087:1a0b:df::4006]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225662/index.m3u8
仙逆:灭藤之战,http://111.67.193.2:35455/huya/30080215
名侦探柯南,http://111.67.193.2:35455/huya/30080236
斗罗大陆,https://www.goodiptv.club/huya/11352906
斗罗大陆,http://159.75.85.63:35455/huya/11352906?cdn=hscdn
斗罗大陆,http://159.75.85.63:35455/
huya/11352906?cdn=hwcdn
【动漫】斗罗斗破超清全屏,http://jiaojirentv.top/2020/yy.php?id=28796627
【动漫】斗罗斗破超清全屏,http://jiaojirentv.top/2020/yy.php?id=1382689904
【动漫】斗罗斗破超清全屏,https://lunbo.freetv.top/yy/28796627
【动漫】斗罗斗破超清全屏,https://lunbo.freetv.top/yy/1382689904
【动漫】斗罗斗破超清全屏,https://live.metshop.top/yy/28796627
【动漫】斗罗斗破超清全屏,https://live.metshop.top/yy/1382689904
斗罗斗破,http://jiaojirentv.top/2020/yy.php?id=1354768828
斗罗斗破,http://jiaojirentv.top/2020/yy.php?id=1354768831
斗罗斗破,https://lunbo.freetv.top/yy/1354768828
斗罗斗破,https://lunbo.freetv.top/yy/1354768831
斗罗斗破,https://live.metshop.top/yy/1354768828
斗罗斗破,https://live.metshop.top/yy/1354768831
斗罗斗破动漫,http://jiaojirentv.top/2020/yy.php?id=1420843376
斗罗斗破动漫,https://lunbo.freetv.top/yy/1420843376
斗罗斗破动漫,https://live.metshop.top/yy/1420843376
迪迦奥特曼,http://111.67.193.2:35455/huya/30080227
熊出没之探险日记S1-国漫,http://live.nctv.top/6688/yy.php?id=1354930977
斗鱼动漫,http://allinone.netsite.cc/douyu/1174353
神厨小福贵,http://jiaojirentv.top/2020/yy.php?id=1382736860
神厨小福贵,https://lunbo.freetv.top/yy/1382736860
神厨小福贵,https://live.metshop.top/yy/1382736860
火影忍者,http://111.67.193.2:35455/huya/11342385
蜡笔小新,http://111.67.193.2:35455/huya/11352970
海绵宝宝,http://111.67.193.2:35455/huya/11352919
西游记,http://111.67.193.2:35455/huya/29981376
成龙历险记,http://111.67.193.2:35455/huya/11352946
妖神记,http://live.nctv.top/6688/yy.php?id=1382745171
妖神记之黑狱篇,http://live.nctv.top/6688/yy.php?id=1382745173
熊出没,http://111.67.193.2:35455/huya/30202313
熊出没2,http://111.67.193.2:35455/huya/29982670
猫和老鼠,http://111.67.193.2:35455/huya/11352879
哆啦A梦,http://111.67.193.2:35455/huya/11601963
七龙珠改,http://111.67.193.2:35455/huya/11601966
哆啦A梦「动漫」,http://111.67.193.2:35455/huya/11601963
航海王「动漫」,http://111.67.193.2:35455/huya/16913382
七龙珠「动漫」,http://111.67.193.2:35455/huya/11601966
猫和老鼠「动漫」,http://111.67.193.2:35455/huya/11352879
中华小当家「动漫」,http://111.67.193.2:35455/huya/11342413

童年频道,#genre#
龙珠全集解壹,http://159.75.85.63:35455/huya/10279885
龙珠全集解壹,http://cfss.cc/cdn/hy/10279885.m3u8
龙珠全集解贰,http://159.75.85.63:35455/huya/19757963
龙珠全集解贰,http://cfss.cc/cdn/hy/19757963.m3u8
龙珠全集剧叁,http://159.75.85.63:35455/huya/11601966
龙珠全集剧叁,http://cfss.cc/cdn/hy/11601966.m3u8
龙珠全集剧肆,http://159.75.85.63:35455/huya/16755322
龙珠全集剧肆,http://cfss.cc/cdn/hy/16755322.m3u8
斌哥解说漫壹,http://159.75.85.63:35455/huya/18632116
斌哥解说漫壹,http://cfss.cc/cdn/hy/18632116.m3u8
斌哥解说漫贰,http://159.75.85.63:35455/huya/21059621
斌哥解说漫贰,http://cfss.cc/cdn/hy/21059621.m3u8
圣斗士集解壹,http://159.75.85.63:35455/huya/27817468
圣斗士集解壹,http://cfss.cc/cdn/hy/27817468.m3u8
圣斗士集解贰,http://159.75.85.63:35455/huya/11352904
圣斗士集解贰,http://cfss.cc/cdn/hy/11352904.m3u8
圣斗士集解叁,http://cfss.cc/cdn/dyu/10349501.m3u8
足球小将剧集,http://cfss.cc/cdn/dyu/997925.m3u8
足球小将轮播,http://cfss.cc/cdn/dyu/11870067.m3u8
足球小将解说,http://159.75.85.63:35455/huya/25725150
足球小将解说,http://cfss.cc/cdn/hy/25725150.m3u8
灌篮高手剧集,http://mitv.ts138.top/yy/1356243352
头文字D解说,http://cfss.cc/cdn/dyu/9837291.m3u8
头文字D剧集,http://159.75.85.63:35455/huya/11352889
头文字D剧集,http://cfss.cc/cdn/hy/11352889.m3u8
一人之上漫剧,http://159.75.85.63:35455/huya/11602065
一人之上漫剧,http://cfss.cc/cdn/hy/11602065.m3u8
叮当全集解说,http://cfss.cc/cdn/dyu/9445279.m3u8
叮当全集剧集,http://159.75.85.63:35455/huya/11601963
叮当全集剧集,http://cfss.cc/cdn/hy/11601963.m3u8
料理小当家集,http://cfss.cc/cdn/dyu/8231658.m3u8
柯南剧场版集,http://cfss.cc/cdn/dyu/6484910.m3u8
四驱兄弟剧集,http://159.75.85.63:35455/huya/11352922
四驱兄弟剧集,http://cfss.cc/cdn/hy/11352922.m3u8
樱桃小丸子剧,http://159.75.85.63:35455/huya/11342394
樱桃小丸子剧,http://cfss.cc/cdn/hy/11342394.m3u8
猫和老鼠剧集,http://159.75.85.63:35455/huya/11352879
猫和老鼠剧集,http://cfss.cc/cdn/hy/11352879.m3u8
蜡笔小新剧集,http://159.75.85.63:35455/huya/11352970
蜡笔小新剧集,http://cfss.cc/cdn/hy/11352970.m3u8
Q版三国剧集,http://159.75.85.63:35455/huya/29465871
Q版三国剧集,http://cfss.cc/cdn/hy/29465871.m3u8
粤语配音电影,http://mitv.ts138.top/yy/1356262523
粤语动画电影,http://cfss.cc/cdn/dyu/6462389.m3u8
粤语港剧轮播,http://cfss.cc/cdn/dyu/6478650.m3u8
粤语港剧回忆,http://cfss.cc/cdn/dyu/742565.m3u8
粤语轮播剧集,http://cfss.cc/cdn/dyu/10567318.m3u8

轮播频道,#genre#
电影轮播,http://zby.xjqxz.top/live5/live.m3u8
国外大片,http://zby.xjqxz.top/live13/live.m3u8
存亡之战Tc版,https://v11.qrssv.com/202410/07/keN6NnC96w8/video/2000k_1080/hls/index.m3u8
粤语戏曲轮播,p3p://108.181.32.169:35719/64336236000b18a12210b67722665e99
粤语戏曲轮播,P2p://generationnexxxt.com:19806/131a3f2bbae740fc982903c576a97920
粤语长片轮播,p3p://108.181.32.169:35719/643361c7000d4bee220f05703b541d41
粤语长片轮播,P2p://generationnexxxt.com:19806/3d6644cc478648c2952a8c69cb9fccf5
粤剧白蛇传情,http://159.75.85.63:35455/huya/19743437
粤剧白蛇传情,http://cfss.cc/cdn/hy/19743437.m3u8
国语译制电影,http://cfss.cc/cdn/dyu/2436390.m3u8
第一滴血全集,http://mitv.ts138.top/yy/1354932355
敢死队全轮播,http://mitv.ts138.top/yy/1382735573
速度与激情集,http://mitv.ts138.top/yy/1382736911
漫威系列轮播,http://mitv.ts138.top/yy/1354932402
变形金刚轮播,http://mitv.ts138.top/yy/1382736803
变形金刚：超能勇士崛起,https://vod.lyhuicheng.com/20241008/pi2V2wP6/index.m3u8
惊奇队长2,https://v.cdnlz4.com/20231113/26138_0130179f/index.m3u8
复仇者联盟1,https://bp-resource.bestv.com.cn/material/8e9fd77cb864f2dd5e70d093a4bba368/2021/0426/video/5fd85575e23f40379d319f455fde9351.m3u8
复仇者联盟2,https://bp-resource.bestv.com.cn/material/8e9fd77cb864f2dd5e70d093a4bba368/2020/0722/video/bce6e4ce6a3a4c9989837b58486cc777.m3u8
复仇者联盟3,https://bp-resource.bestv.com.cn/material/8e9fd77cb864f2dd5e70d093a4bba368/2022/0117/video/f81c8dd998ee41a9aa4788bdefe9f921.m3u8
复仇者联盟4,https://bp-resource.bestv.com.cn/material/8e9fd77cb864f2dd5e70d093a4bba368/2020/0716/video/5012ea0aa0c34d6ba5880236c503df1a.m3u8
外星变异,https://vod.lyhuicheng.com/20240807/pormGUWk/index.m3u8
电影_丧尸片,http://cfss.cc/cdn/hy//21059578.flv
抓娃娃,https://v7.tlkqc.com/wjv7/202409/26/gAfzS7JuDq79/video/1000k_720/hls/index.m3u8
逆行人生,https://vod.lyhuicheng.com/20241008/bXTobwPR/index.m3u8
妖神令,https://v.cdnlz12.com/20240328/13574_081df2fa/index.m3u8
钟馗传说,http://live.nctv.top/6688/yy.php?id=1382736839
流浪地球2,https://cdn10.yzzy-tv-cdn.com/20230124/23895_527527bc/index.m3u8
鬼吹灯之寻龙诀,http://jsmov2.a.yximgs.com/bs3/video-hls/5247819573497982403_hlsb.m3u8
鬼吹灯之湘西密藏,http://jsmov2.a.yximgs.com/bs3/video-hls/5211509305370771209_hlsb.m3u8
鬼吹灯之云南虫谷,http://jsmov2.a.yximgs.com/bs3/video-hls/5255700874397287933_hlsb.m3u8
鬼吹灯之南海归墟,http://jsmov2.a.yximgs.com/bs3/video-hls/5215449966757862645_hlsb.m3u8
哈利波特全集,http://mitv.ts138.top/yy/1382745105
夺宝奇兵全集,http://mitv.ts138.top/yy/1382736833
机械战警全集,http://mitv.ts138.top/yy/1382736854
古惑仔国轮播,http://mitv.ts138.top/yy/1458015189
黑衣一二轮播,http://mitv.ts138.top/yy/1354930936
叠影重重全集,http://mitv.ts138.top/yy/1382735570
美剧解说轮播,http://cfss.cc/cdn/dyu/9643264.m3u8
经典美剧解说,http://cfss.cc/cdn/dyu/9123570.m3u8
雪中悍刀行剧,http://159.75.85.63:35455/huya/11336592
雪中悍刀行剧,http://cfss.cc/cdn/hy/11336592.m3u8
庆余年电视剧,http://159.75.85.63:35455/huya/11352960
庆余年电视剧,http://cfss.cc/cdn/hy/11352960.m3u8
琅琊榜电视剧,http://zby.xjqxz.top/lyb/live.m3u8
83射雕英雄传,http://mitv.ts138.top/yy/1354210357
95神雕侠侣粤,http://mitv.ts138.top/yy/1354926637
96笑傲江湖版,http://mitv.ts138.top/yy/1354930909
87经典红楼梦,http://mitv.ts138.top/yy/1382745084
新白娘子轮播,http://mitv.ts138.top/yy/1354930969
仙剑奇侠传剧,http://mitv.ts138.top/yy/1382749903
花千骨电视剧,http://mitv.ts138.top/yy/1354943110
少年歌行剧集,http://mitv.ts138.top/yy/1450556636
鹊刀门传奇剧,http://mitv.ts138.top/yy/1355344777
三生三世轮播,http://zby.xjqxz.top/sssszss/live.m3u8
甄嬛传电视剧,http://zby.xjqxz.top/live8/live.m3u8
甄嬛传电视剧,http://159.75.85.63:35455/huya/30145009
甄嬛传电视剧,http://cfss.cc/cdn/hy/30145009.m3u8
芈月传电视剧,http://159.75.85.63:35455/huya/11352975
芈月传电视剧,http://cfss.cc/cdn/hy/11352975.m3u8
延禧攻略轮播,http://159.75.85.63:35455/huya/26355864
延禧攻略轮播,http://cfss.cc/cdn/hy/26355864.m3u8
卿卿日常轮播,http://zby.xjqxz.top/qqrc/live.m3u8
知否知否轮播,http://zby.xjqxz.top/zfzf/live.m3u8
与凤行电视剧,http://159.75.85.63:35455/huya/26355866
与凤行电视剧,http://cfss.cc/cdn/hy/26355866.m3u8
开端电视轮播,http://159.75.85.63:35455/huya/11342397
开端电视轮播,http://cfss.cc/cdn/hy/11342397.m3u8
我的体育老师,http://mitv.ts138.top/yy/1382745169
如果岁月轮播,http://mitv.ts138.top/yy/1382736883
流金岁月轮播,http://mitv.ts138.top/yy/1382749906
向风而行轮播,http://zby.xjqxz.top/xfex/live.m3u8
欢乐颂电视剧,http://cfss.cc/cdn/dyu/3756989.m3u8
好先生电视剧,http://cfss.cc/cdn/dyu/9650792.m3u8
我的前半生剧,http://mitv.ts138.top/yy/1382735564
伪装者电视剧,http://mitv.ts138.top/yy/1354936244
警察荣誉轮播,http://zby.xjqxz.top/live16/live.m3u8
雪豹电视轮播,http://159.75.85.63:35455/yy/1354931585/huya/29580970
雪豹电视轮播,http://cfss.cc/cdn/hy/29580970.m3u8
火蓝刀锋轮播,http://mitv.ts138.top/yy/1382737892
二炮手电视剧,http://mitv.ts138.top/yy/1354930964
炮神电视轮播,http://mitv.ts138.top/yy/22089862
风筝电视轮播,http://mitv.ts138.top/yy/1354931585
武林外传轮播,http://mitv.ts138.top/yy/1355652820
科幻Fans轮播,http://cfss.cc/cdn/dyu/3508304.m3u8
科幻解说轮播,http://cfss.cc/cdn/dyu/9338839.m3u8
科幻梦工场播,http://159.75.85.63:35455/huya/15152155
科幻梦工场播,http://cfss.cc/cdn/hy/15152155.m3u8
笑声传奇轮播,http://mitv.ts138.top/yy/1382736880
笑傲帮集轮播,http://mitv.ts138.top/yy/1382735555
笑傲江湖一季,http://mitv.ts138.top/yy/1382749896
笑傲江湖二季,http://mitv.ts138.top/yy/1382736914
欢乐集结号播,http://mitv.ts138.top/yy/1354931582
欢乐集结号三,http://mitv.ts138.top/yy/1382736822
欢乐集结号四,http://mitv.ts138.top/yy/1382736889
金星脱口秀播,http://mitv.ts138.top/yy/1382735552
脱口秀大会肆,http://159.75.85.63:35455/huya/30080243
脱口秀大会肆,http://cfss.cc/cdn/hy/30080243.m3u8
脱口秀大会伍,http://159.75.85.63:35455/huya/11352875
脱口秀大会伍,http://cfss.cc/cdn/hy/11352875.m3u8
吐槽大会京都,http://mitv.ts138.top/yy/1354936210
吐槽大会海天,http://mitv.ts138.top/yy/1354932379
吐槽大会二季,http://mitv.ts138.top/yy/1354936145
吐槽大会五季,http://mitv.ts138.top/yy/1354889009
娱乐扒叔轮播,http://cfss.cc/cdn/dyu/9624581.m3u8
粤语剧集轮播,http://cfss.cc/cdn/dyu/10338873.m3u8
粤语港集轮播,http://cfss.cc/cdn/dyu/9978661.m3u8
粤语轮播港剧,http://cfss.cc/cdn/dyu/9019945.m3u8
粤语经典综艺,http://cfss.cc/cdn/dyu/7919720.m3u8
粤语星爷电影,http://159.75.85.63:35455/huya/11336587
粤语星爷电影,http://cfss.cc/cdn/hy/11336587.m3u8
粤语极清电影,https://pullhw.zhaoyangyang.cn/live/8727408.flv?auth_info=DcUqxu2rbCn%2Fwa7CfDQyBc1Fop5KSKCXuRqB%2Buo7tLk%3D.676d4364324e416a415254716e68616b
粤语版电影一,http://cfss.cc/cdn/dyu/5033502.m3u8
粤语版电影二,http://cfss.cc/cdn/dyu/6566671.m3u8
粤语版电影三,http://cfss.cc/cdn/dyu/1226741.m3u8
重温经典频道,http://ali.hlspull.yximgs.com/live/awei_cwjd.flv
星空卫视频道,http://122.224.58.42:85/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0
星空卫视频道,http://wouu.net:9977/udp/239.93.0.156:2193
动作电影频道,http://58.59.47.242:8180/TV00000000000000000030@HHZT
家庭影院频道,http://58.59.47.242:8180/TV00000000000000000029@HHZT
影迷电影频道,http://58.59.47.242:8180/TV00000000000000000031@HHZT
大湾区音乐会,https://vod2-nflive.southcn.com/6c9b613dvodcq1500007626/690b5f141397757893540164754/playlist_eof.m3u8

电影欣赏,#genre#
电影轮播,http://zby.xjqxz.top/live5/live.m3u8
国外大片,http://zby.xjqxz.top/live13/live.m3u8
举起手来-惊险抗日,http://live.nctv.top/6688/yy.php?id=1382736877
夏洛特烦恼-国内电影-喜剧,http://jiaojirentv.top/2020/yy.php?id=1354936201
夏洛特烦恼-国内电影-喜剧,https://lunbo.freetv.top/yy/1354936201
夏洛特烦恼-国内电影-喜剧,https://live.metshop.top/yy/1354936201
漫威超级英雄系列,http://live.nctv.top/6688/yy.php?id=1354932402
热血动作片合集,http://live.nctv.top/6688/yy.php?id=1382735627
X战警系列电影,http://live.nctv.top/6688/yy.php?id=1382736893
尽享国内精彩战争片,http://live.nctv.top/6688/yy.php?id=1382745094
香港动作大片,http://live.nctv.top/6688/yy.php?id=1382736816
高分动作大片-热血出击,http://live.nctv.top/6688/yy.php?id=1382736909
聊斋志异S1,http://live.nctv.top/6688/yy.php?id=1382736975
国内动作大片,http://live.nctv.top/6688/yy.php?id=1382749917
蜘蛛夫人：超感觉醒,https://yzzy.play-cdn21.com/20240315/9646_b4328d07/index.m3u8
海王2.失落的王国,https://v.cdnlz12.com/20240123/11056_97ad71a3/2000k/hls/mixed.m3u8
孤注一掷,https://v.cdnlz12.com/20240131/11213_0006f281/2000k/hls/mixed.m3u8
功夫瑜伽,https://vip.ffzy-play2.com/20221124/1291_468b2efb/index.m3u8
战狼,https://txmov2.a.kwimgs.com/upic/2020/12/11/12/BMjAyMDEyMTExMjM1NDRfNDAzMDAxOTlfNDA1MjQ4ODkyMDBfMF8z_b_B464feff0fc15f6544ad0783222e5409f.mp4
叶问,https://txmov2.a.kwimgs.com/upic/2020/12/14/17/BMjAyMDEyMTQxNzM1MzRfNDAzMDAxOTlfNDA3MDI0NzczMDJfMF8z_b_Bc617b3a6837c6897fc9155b08d0425a5.mp4
复仇,https://txmov2.a.kwimgs.com/bs3/video-hls/5194339284438461971_hlsb.m3u8?pkey=AAWQQgYuqAn-t8d0hbCgTJLzgNBtEa8Abgy7YencUlv7VAZrqV4qaSJIidTtRnesJmRrLQe6BuvsSiN81YoPM_BLpl2o607NLO5WLHWgezR-3BKLwOSLoipTZSGPR1CSOLQ
消失的凶手,https://txmov2.a.kwimgs.com/upic/2022/01/05/18/BMjAyMjAxMDUxODU4NTNfNDAzMDAxOTlfNjQyODEzODQ3MjZfMF8z_b_Bddd861f86c50a6a0983440cab577ad46.mp4
新天龙八部之天山童姥,https://txmov2.a.kwimgs.com/upic/2021/02/26/11/BMjAyMTAyMjYxMTAwNTBfNDAzMDAxOTlfNDUwNDcyNzM5MTRfMF8z_b_B75ed716649c36f65fc2354f75dba47a5.mp4
叶问：终极一战,https://txmov2.a.kwimgs.com/upic/2021/12/28/15/BMjAyMTEyMjgxNTIwMDhfNDAzMDAxOTlfNjM2Nzk5NTA4NzlfMF8z_b_B4b2db998ef301a0e3651596a86fdf015.mp4
少年的你,https://txmov2.a.kwimgs.com/bs3/video-hls/5210664829304921968_hlsb.m3u8?pkey=AAVwPrmXvqB2vN-849qyDZPnvdLtL3KlDHfZeFGIgVUjn9affdsvyK6EGY7qm8bFpZdpQOto9R4AJMDVkw3xke2lhod09aQAmvU2PzQxGWe5pNYz5IxGzJe7zIUOrixDzyk
开国大典,https://txmov2.a.kwimgs.com/upic/2023/02/13/16/BMjAyMzAyMTMxNjQ3MDVfNzM5MzQzNzIyXzk2MTM0MjQxMTA3XzBfMw==_b_B7d2ca994a56de18f37a0b61554ef71ba.mp4
天书奇谭,https://txmov2.a.kwimgs.com/upic/2021/09/11/22/BMjAyMTA5MTEyMjAwNDRfMTI0MzE0NjMyOF81NzAwNDk1ODY1MV8yXzM=_hd15_B30ff4255569c9cd057d3b43dd8e77095.mp4
午夜43路,https://txmov2.a.kwimgs.com/upic/2021/09/28/22/BMjAyMTA5MjgyMjM2NTJfMTI0MzE0NjMyOF81ODAwOTA0NzQyNV8yXzM=_b_Bf914d7c0f0f2867aebc49ae6986bffcf.mp4
午夜出租车,https://txmov2.a.kwimgs.com/upic/2021/08/16/17/BMjAyMTA4MTYxNzI3MTlfMTI0MzE0NjMyOF81NTM2NjM3MzkzNV8yXzM=_b_B4ac8d02310b93305215c496928a6f8e6.mp4
午夜惊魂路,https://txmov2.a.kwimgs.com/upic/2021/09/18/20/BMjAyMTA5MTgyMDM0MzJfMTI0MzE0NjMyOF81NzM4MjIzOTQ2M18yXzM=_hd15_B4cdd5e1ecd0e8be46e16ae51e94aee0d.mp4
毒液2,https://vip.lzcdn2.com/20220530/7945_ffa14188/1200k/hls/mixed.m3u8
速度与激情集,http://mitv.ts138.top/yy/1382736911
漫威系列轮播,http://mitv.ts138.top/yy/1354932402
变形金刚轮播,http://mitv.ts138.top/yy/1382736803
三大队,https://v.cdnlz2.com/20240201/28578_1ad90f25/2000k/hls/mixed.m3u8
变形金刚：超能勇士崛起,https://vod.lyhuicheng.com/20241008/pi2V2wP6/index.m3u8
速度与激情10,https://vip.lz-cdn3.com/20230609/19446_bd6c3340/2000k/hls/mixed.m3u8
再见.李可乐,https://v.cdnlz12.com/20240124/11081_e095c299/2000k/hls/mixed.m3u8
外星变异,https://vod.lyhuicheng.com/20240807/pormGUWk/index.m3u8
恐怖丧尸鬼片,http://allinone.netsite.cc/douyu/263824
毒液2,https://vip.lzcdn2.com/20220530/7945_ffa14188/1200k/hls/mixed.m3u8
X战警系列电影,http://live.nctv.top/6688/yy.php?id=1382736893
末日系列-外国电影合集,http://live.nctv.top/6688/yy.php?id=1354889019
功夫熊猫4,https://yzzy.play-cdn21.com/20240410/29373_4da7f681/index.m3u8
狂暴巨蜥,https://v.cdnlz12.com/20240327/13508_eaee7b94/index.m3u8
超意神探,https://v.cdnlz2.com/20240404/29406_adee19b4/index.m3u8
抓娃娃,https://v7.tlkqc.com/wjv7/202409/26/gAfzS7JuDq79/video/1000k_720/hls/index.m3u8
鬼吹灯之寻龙诀,http://jsmov2.a.yximgs.com/bs3/video-hls/5247819573497982403_hlsb.m3u8
鬼吹灯之湘西密藏,http://jsmov2.a.yximgs.com/bs3/video-hls/5211509305370771209_hlsb.m3u8
鬼吹灯之云南虫谷,http://jsmov2.a.yximgs.com/bs3/video-hls/5255700874397287933_hlsb.m3u8
鬼吹灯之南海归墟,http://jsmov2.a.yximgs.com/bs3/video-hls/5215449966757862645_hlsb.m3u8
热辣滚烫TH,https://ikcdn01.ikzybf.com/20240213/qeySwP3F/2000kb/hls/index.m3u8
暴走财神5HD,https://v.cdnlz12.com/20240214/11569_e1ddc734/2000k/hls/mixed.m3u8
金手指HD粤,https://v.cdnlz12.com/20240213/11556_3642faee/2000k/hls/mixed.m3u8
龙门飞甲,http://jsmov2.a.yximgs.com/bs3/video-hls/5203346449046555193_hlsb.m3u8
龙门飞甲,https://cdn2.yzzy-tv-cdn.com/20220331/4883_7f84c204/index.m3u8
黄飞鸿之铁鸡斗蜈蚣,http://jsmov2.a.yximgs.com/bs3/video-hls/5250634242822045870_hlsb.m3u8
黄飞鸿之铁鸡斗蜈蚣,https://cdn2.yzzy-tv-cdn.com/20220415/13227_56714be0/index.m3u8
黄飞鸿之壮志凌云,http://jsmov2.a.yximgs.com/bs3/video-hls/5189554175568165120_hlsb.m3u8
义胆雄心,http://jsmov2.a.yximgs.com/bs3/video-hls/5237686462055775486_hlsb.m3u8
东方三侠,http://jsmov2.a.yximgs.com/bs3/video-hls/5222205346628851891_hlsb.m3u8
人在囧途,http://jsmov2.a.yximgs.com/bs3/video-hls/5239093847755471351_hlsb.m3u8
倩女幽魂妖魔道,http://jsmov2.a.yximgs.com/bs3/video-hls/5232901391302199073_hlsb.m3u8
倩女幽魂人间道,http://jsmov2.a.yximgs.com/bs3/video-hls/5250634317044855747_hlsb.m3u8
倩女幽魂道道道,http://jsmov2.a.yximgs.com/bs3/video-hls/5216294367991385255_hlsb.m3u8
A计划,http://jsmov2.a.yximgs.com/bs3/video-hls/5240501212096709355_hlsb.m3u8
